study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,raw_se,adult_return,adult_sd,adult_se,pooled,resource_cat,scaled_return,scaled_se
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh482,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh482,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh482,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh482,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh482,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh483,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh486,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh486,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh486,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh487,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh488,1,13,none,NA,NA,NA,game,kg,4.96,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.16533333333333333,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh488,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh489,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh489,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh489,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh547,1,11,none,NA,NA,NA,game,kg,4.5,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.15,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh547,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh547,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh547,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh547,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh547,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh549,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh549,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh549,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh549,1,16,none,NA,NA,NA,game,kg,4.5,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.15,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh549,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh549,1,16,none,NA,NA,NA,game,kg,4.5,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.15,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh549,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh550,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh550,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh550,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh550,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh550,1,16,none,NA,NA,NA,game,kg,4.87,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.16233333333333333,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh550,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh550,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh551,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh551,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh551,1,15,none,NA,NA,NA,game,kg,2.75,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.09166666666666666,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh551,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh551,1,15,none,NA,NA,NA,game,kg,2.75,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.09166666666666666,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,18,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,18,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,18,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,18,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh714,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh746,1,19,none,NA,NA,NA,game,kg,1.7,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.056666666666666664,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,4.5,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.15,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,4.5,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.15,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,10,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.3333333333333333,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,14,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,8.74,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.29133333333333333,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,15,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.5,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,15,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,16,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,17,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,19,none,NA,NA,NA,game,kg,4.87,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0.16233333333333333,NA
Hill_Kintigh_cchunts,Hill_Kintigh_cchunts,Hill_Kintigh1603,1,19,none,NA,NA,NA,game,kg,0,NA,NA,3.281984502798106,6.432047254163435,0.054481492484827615,0,game,0,NA
Koster_cchunts,Koster_cchunts,Koster240,1,16,distribution,NA,NA,NA,game,kg,3,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.15873015873015875,NA
Koster_cchunts,Koster_cchunts,Koster221,1,17,distribution,NA,NA,NA,game,kg,2.6,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.1375661375661376,NA
Koster_cchunts,Koster_cchunts,Koster221,1,17,distribution,NA,NA,NA,game,kg,6.1,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.32275132275132273,NA
Koster_cchunts,Koster_cchunts,Koster221,1,17,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0,NA
Koster_cchunts,Koster_cchunts,Koster221,1,18,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0,NA
Koster_cchunts,Koster_cchunts,Koster240,1,17,distribution,NA,NA,NA,game,kg,2.6,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.1375661375661376,NA
Koster_cchunts,Koster_cchunts,Koster156,1,18,distribution,NA,NA,NA,game,kg,2.8,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.14814814814814814,NA
Koster_cchunts,Koster_cchunts,Koster221,1,18,distribution,NA,NA,NA,game,kg,10.1,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.5343915343915344,NA
Koster_cchunts,Koster_cchunts,Koster240,1,17,distribution,NA,NA,NA,game,kg,3.8,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.20105820105820107,NA
Koster_cchunts,Koster_cchunts,Koster230,1,18,distribution,NA,NA,NA,game,kg,5.3,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.2804232804232804,NA
Koster_cchunts,Koster_cchunts,Koster230,1,18,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0,NA
Koster_cchunts,Koster_cchunts,Koster189,1,14,distribution,NA,NA,NA,game,kg,6.7,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.35449735449735453,NA
Koster_cchunts,Koster_cchunts,Koster157,1,16,distribution,NA,NA,NA,game,kg,6.7,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.35449735449735453,NA
Koster_cchunts,Koster_cchunts,Koster199,1,18,distribution,NA,NA,NA,game,kg,12.5,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.6613756613756614,NA
Koster_cchunts,Koster_cchunts,Koster230,1,18,distribution,NA,NA,NA,game,kg,12.5,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.6613756613756614,NA
Koster_cchunts,Koster_cchunts,Koster189,1,14,distribution,NA,NA,NA,game,kg,3.3,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.1746031746031746,NA
Koster_cchunts,Koster_cchunts,Koster189,1,14,distribution,NA,NA,NA,game,kg,5.3,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.2804232804232804,NA
Koster_cchunts,Koster_cchunts,Koster230,1,18,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0,NA
Koster_cchunts,Koster_cchunts,Koster169,1,14,distribution,NA,NA,NA,game,kg,1.9,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.10052910052910054,NA
Koster_cchunts,Koster_cchunts,Koster192,1,11,distribution,NA,NA,NA,game,kg,1.9,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.10052910052910054,NA
Koster_cchunts,Koster_cchunts,Koster196,1,8,distribution,NA,NA,NA,game,kg,1.9,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.10052910052910054,NA
Koster_cchunts,Koster_cchunts,Koster189,1,14,distribution,NA,NA,NA,game,kg,9.7,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.5132275132275133,NA
Koster_cchunts,Koster_cchunts,Koster157,1,16,distribution,NA,NA,NA,game,kg,9.7,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0.5132275132275133,NA
Koster_cchunts,Koster_cchunts,Koster230,1,18,distribution,NA,NA,NA,game,kg,9.6,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.5079365079365079,NA
Koster_cchunts,Koster_cchunts,Koster177,1,16,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0,NA
Koster_cchunts,Koster_cchunts,Koster167,1,14,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0,NA
Koster_cchunts,Koster_cchunts,Koster171,1,19,distribution,NA,NA,NA,game,kg,5,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0.2645502645502646,NA
Koster_cchunts,Koster_cchunts,Koster168,1,16,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,0,game,0,NA
Koster_cchunts,Koster_cchunts,Koster171,1,19,distribution,NA,NA,NA,game,kg,0,NA,NA,13.670993788819876,32.307691651049225,1.8004372655732361,1,game,0,NA
