"","study","outcome","id","sex","age","age_error","age_sd","age_lower","age_upper","resource","units","raw_return","raw_sd","adult_return","adult_sd","adult_se"
"1010","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_2","both",2.5,NA,NA,NA,NA,"fruit","g/h",0,NA,1934,NA,NA
"1011","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_3","both",2.5,NA,NA,NA,NA,"fruit","g/h",351,NA,1934,NA,NA
"1012","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_4","both",3,NA,NA,NA,NA,"fruit","g/h",661,NA,1934,NA,NA
"1013","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_5","both",4.5,NA,NA,NA,NA,"fruit","g/h",247,NA,1934,NA,NA
"1014","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_6","both",5.5,NA,NA,NA,NA,"tubers","g/h",205,NA,1400.66666666667,309.644189045304,79.9497858281575
"1015","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_6","both",5.5,NA,NA,NA,NA,"fruit","g/h",451,NA,1934,NA,NA
"1016","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_7","both",7,NA,NA,NA,NA,"tubers","g/h",160,NA,1400.66666666667,309.644189045304,79.9497858281575
"1017","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_7","both",7,NA,NA,NA,NA,"fruit","g/h",712,NA,1934,NA,NA
"1018","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_8","both",8,NA,NA,NA,NA,"tubers","g/h",221,NA,1400.66666666667,309.644189045304,79.9497858281575
"1019","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_8","both",8,NA,NA,NA,NA,"fruit","g/h",741,NA,1934,NA,NA
"1020","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_9","both",8,NA,NA,NA,NA,"fruit","g/h",721,NA,1934,NA,NA
"1021","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_10","both",9,NA,NA,NA,NA,"tubers","g/h",392,NA,1400.66666666667,309.644189045304,79.9497858281575
"1022","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_10","both",9,NA,NA,NA,NA,"fruit","g/h",415,NA,1934,NA,NA
"1023","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_11","both",10,NA,NA,NA,NA,"tubers","g/h",414,NA,1400.66666666667,309.644189045304,79.9497858281575
"1024","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_11","both",10,NA,NA,NA,NA,"fruit","g/h",465,NA,1934,NA,NA
"1025","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_12","both",10,NA,NA,NA,NA,"tubers","g/h",348,NA,1400.66666666667,309.644189045304,79.9497858281575
"1026","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_12","both",10,NA,NA,NA,NA,"fruit","g/h",405,NA,1934,NA,NA
"1027","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_13","both",10,NA,NA,NA,NA,"tubers","g/h",617,NA,1400.66666666667,309.644189045304,79.9497858281575
"1028","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_13","both",10,NA,NA,NA,NA,"fruit","g/h",412,NA,1934,NA,NA
"1029","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_14","both",11,NA,NA,NA,NA,"fruit","g/h",681,NA,1934,NA,NA
"1030","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_15","both",12,NA,NA,NA,NA,"honey","g/h",54,NA,NA,NA,NA
"1031","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_15","both",12,NA,NA,NA,NA,"fruit","g/h",726,NA,1934,NA,NA
"1032","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_16","both",13,NA,NA,NA,NA,"fruit","g/h",901,NA,1934,NA,NA
"1033","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_17","both",13,NA,NA,NA,NA,"fruit","g/h",842,NA,1934,NA,NA
"1034","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_18","both",13,NA,NA,NA,NA,"honey","g/h",102,NA,NA,NA,NA
"1035","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_18","both",13,NA,NA,NA,NA,"fruit","g/h",1015,NA,1934,NA,NA
"1036","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_19","both",14,NA,NA,NA,NA,"tubers","g/h",3922,NA,1400.66666666667,309.644189045304,79.9497858281575
"1037","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_19","both",14,NA,NA,NA,NA,"honey","g/h",112,NA,NA,NA,NA
"1038","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_19","both",14,NA,NA,NA,NA,"fruit","g/h",583,NA,1934,NA,NA
"1039","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_20","both",14,NA,NA,NA,NA,"honey","g/h",152,NA,NA,NA,NA
"1040","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_20","both",14,NA,NA,NA,NA,"fruit","g/h",833,NA,1934,NA,NA
"1041","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_21","both",14,NA,NA,NA,NA,"honey","g/h",159,NA,NA,NA,NA
"1042","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_21","both",14,NA,NA,NA,NA,"fruit","g/h",968,NA,1934,NA,NA
"1043","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_22","both",15,NA,NA,NA,NA,"tubers","g/h",589,NA,1400.66666666667,309.644189045304,79.9497858281575
"1044","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_23","both",15,NA,NA,NA,NA,"tubers","g/h",1022,NA,1400.66666666667,309.644189045304,79.9497858281575
"1045","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_23","both",15,NA,NA,NA,NA,"fruit","g/h",807,NA,1934,NA,NA
"1046","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_24","both",14,NA,NA,NA,NA,"tubers","g/h",1418,NA,1400.66666666667,309.644189045304,79.9497858281575
"1047","BlurtonJones_1989","BlurtonJones_1989_table2_tubers","BlurtonJones_1989_table2_25","both",15,NA,NA,NA,NA,"tubers","g/h",797,NA,1400.66666666667,309.644189045304,79.9497858281575
"1048","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_25","both",15,NA,NA,NA,NA,"fruit","g/h",1357,NA,1934,NA,NA
"1049","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_26","both",17,NA,NA,NA,NA,"honey","g/h",144,NA,NA,NA,NA
"1050","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_26","both",17,NA,NA,NA,NA,"fruit","g/h",1481,NA,1934,NA,NA
"1051","BlurtonJones_1989","BlurtonJones_1989_table2_honey","BlurtonJones_1989_table2_27","both",18,NA,NA,NA,NA,"honey","g/h",190,NA,NA,NA,NA
"1052","BlurtonJones_1989","BlurtonJones_1989_table2_fruit","BlurtonJones_1989_table2_27","both",18,NA,NA,NA,NA,"fruit","g/h",1481,NA,1934,NA,NA
"1053","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_1","female",10,NA,NA,NA,NA,"tubers","g/h",155,NA,1400.66666666667,309.644189045304,79.9497858281575
"1054","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_2","female",10,NA,NA,NA,NA,"tubers","g/h",96,NA,1400.66666666667,309.644189045304,79.9497858281575
"1055","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_3","female",10,NA,NA,NA,NA,"tubers","g/h",525,NA,1400.66666666667,309.644189045304,79.9497858281575
"1056","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_4","female",15,NA,NA,NA,NA,"tubers","g/h",452,NA,1400.66666666667,309.644189045304,79.9497858281575
"1057","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_5","female",15,NA,NA,NA,NA,"tubers","g/h",738,NA,1400.66666666667,309.644189045304,79.9497858281575
"1058","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_6","female",16,NA,NA,NA,NA,"tubers","g/h",1054,NA,1400.66666666667,309.644189045304,79.9497858281575
"1059","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_7","female",17,NA,NA,NA,NA,"tubers","g/h",1205,NA,1400.66666666667,309.644189045304,79.9497858281575
"1060","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_8","female",18,NA,NA,NA,NA,"tubers","g/h",1186,NA,1400.66666666667,309.644189045304,79.9497858281575
"1061","BlurtonJones_1989","BlurtonJones_1989_table4","BlurtonJones_1989_table4_11","female",19,NA,NA,NA,NA,"tubers","g/h",844,NA,1400.66666666667,309.644189045304,79.9497858281575
"1062","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",2,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"1063","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",1.95348837209302,NA,NA,NA,NA,"tubers","kcal/h",22.4089635854342,NA,NA,NA,NA
"1064","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",2.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",273.389355742297,NA,NA,NA,NA
"1065","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",3.46511627906977,NA,NA,NA,NA,"tubers","kcal/h",22.4089635854342,NA,NA,NA,NA
"1066","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",3.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",31.3725490196078,NA,NA,NA,NA
"1067","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",4,NA,NA,NA,NA,"tubers","kcal/h",44.8179271708682,NA,NA,NA,NA
"1068","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",3.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",255.462184873949,NA,NA,NA,NA
"1069","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",4.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",385.434173669468,NA,NA,NA,NA
"1070","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",4.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",183.75350140056,NA,NA,NA,NA
"1071","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",4.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",138.935574229692,NA,NA,NA,NA
"1072","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",4.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",98.5994397759102,NA,NA,NA,NA
"1073","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",5.48837209302326,NA,NA,NA,NA,"tubers","kcal/h",147.899159663865,NA,NA,NA,NA
"1074","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",6,NA,NA,NA,NA,"tubers","kcal/h",224.089635854342,NA,NA,NA,NA
"1075","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",6.51162790697675,NA,NA,NA,NA,"tubers","kcal/h",152.380952380953,NA,NA,NA,NA
"1076","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",6.51162790697675,NA,NA,NA,NA,"tubers","kcal/h",183.75350140056,NA,NA,NA,NA
"1077","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",7.02325581395349,NA,NA,NA,NA,"tubers","kcal/h",103.081232492997,NA,NA,NA,NA
"1078","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",7,NA,NA,NA,NA,"tubers","kcal/h",367.507002801121,NA,NA,NA,NA
"1079","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",6.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",560.224089635854,NA,NA,NA,NA
"1080","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",8.18604651162791,NA,NA,NA,NA,"tubers","kcal/h",829.131652661064,NA,NA,NA,NA
"1081","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",8.18604651162791,NA,NA,NA,NA,"tubers","kcal/h",331.652661064426,NA,NA,NA,NA
"1082","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",8.2093023255814,NA,NA,NA,NA,"tubers","kcal/h",259.943977591036,NA,NA,NA,NA
"1083","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",7.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",273.389355742297,NA,NA,NA,NA
"1084","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",7.97674418604651,NA,NA,NA,NA,"tubers","kcal/h",152.380952380953,NA,NA,NA,NA
"1085","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",9.95348837209302,NA,NA,NA,NA,"tubers","kcal/h",237.535014005602,NA,NA,NA,NA
"1086","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",9.95348837209302,NA,NA,NA,NA,"tubers","kcal/h",255.462184873949,NA,NA,NA,NA
"1087","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",9.95348837209302,NA,NA,NA,NA,"tubers","kcal/h",291.316526610644,NA,NA,NA,NA
"1088","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",10.9767441860465,NA,NA,NA,NA,"tubers","kcal/h",430.252100840336,NA,NA,NA,NA
"1089","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",11.953488372093,NA,NA,NA,NA,"tubers","kcal/h",596.078431372549,NA,NA,NA,NA
"1090","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",11.953488372093,NA,NA,NA,NA,"tubers","kcal/h",743.977591036414,NA,NA,NA,NA
"1091","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",12.953488372093,NA,NA,NA,NA,"tubers","kcal/h",918.767507002801,NA,NA,NA,NA
"1092","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",12.9302325581395,NA,NA,NA,NA,"tubers","kcal/h",784.313725490196,NA,NA,NA,NA
"1093","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",13.5581395348837,NA,NA,NA,NA,"tubers","kcal/h",779.831932773109,NA,NA,NA,NA
"1094","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",13.953488372093,NA,NA,NA,NA,"tubers","kcal/h",1021.8487394958,NA,NA,NA,NA
"1095","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",14.953488372093,NA,NA,NA,NA,"tubers","kcal/h",273.389355742297,NA,NA,NA,NA
"1096","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",15,NA,NA,NA,NA,"tubers","kcal/h",564.705882352941,NA,NA,NA,NA
"1097","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",14.953488372093,NA,NA,NA,NA,"tubers","kcal/h",699.159663865546,NA,NA,NA,NA
"1098","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",14.953488372093,NA,NA,NA,NA,"tubers","kcal/h",730.532212885154,NA,NA,NA,NA
"1099","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",14.953488372093,NA,NA,NA,NA,"tubers","kcal/h",1017.36694677871,NA,NA,NA,NA
"1100","BlurtonJones_1997","BlurtonJones_1997_Figure_1","BlurtonJones_1997_Figure_1__","0.3709677",16,NA,NA,NA,NA,"tubers","kcal/h",1474.50980392157,NA,NA,NA,NA
"1101","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__1","0.3709677",2,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"1102","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__2","0.3709677",2.99156829679595,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"1103","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__3","0.3709677",3.51096121416526,NA,NA,NA,NA,"tubers","kcal/h",27.855153203343,NA,NA,NA,NA
"1104","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__4","0.3709677",4.00674536256324,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"1105","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__5","0.3709677",5.02192242833052,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"1106","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__6","0.3709677",5.02192242833052,NA,NA,NA,NA,"tubers","kcal/h",89.1364902506969,NA,NA,NA,NA
"1107","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__7","0.3709677",5.02192242833052,NA,NA,NA,NA,"tubers","kcal/h",206.128133704736,NA,NA,NA,NA
"1108","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__8","0.3709677",6.01349072512648,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"1109","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__9","0.3709677",7.05227655986509,NA,NA,NA,NA,"tubers","kcal/h",133.704735376045,NA,NA,NA,NA
"1110","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__10","0.3709677",7.02866779089376,NA,NA,NA,NA,"tubers","kcal/h",256.267409470752,NA,NA,NA,NA
"1111","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__11","0.3709677",8.2327150084317,NA,NA,NA,NA,"tubers","kcal/h",66.8523676880227,NA,NA,NA,NA
"1112","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__12","0.3709677",8.2327150084317,NA,NA,NA,NA,"tubers","kcal/h",155.988857938719,NA,NA,NA,NA
"1113","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__13","0.3709677",8.2327150084317,NA,NA,NA,NA,"tubers","kcal/h",206.128133704736,NA,NA,NA,NA
"1114","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__14","0.3709677",9.035413153457,NA,NA,NA,NA,"tubers","kcal/h",89.1364902506969,NA,NA,NA,NA
"1115","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__15","0.3709677",10.0033726812816,NA,NA,NA,NA,"tubers","kcal/h",0,NA,NA,NA,NA
"1116","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__16","0.3709677",10.0033726812816,NA,NA,NA,NA,"tubers","kcal/h",94.7075208913652,NA,NA,NA,NA
"1117","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__17","0.3709677",10.026981450253,NA,NA,NA,NA,"tubers","kcal/h",211.699164345404,NA,NA,NA,NA
"1118","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__18","0.3709677",10.9949409780776,NA,NA,NA,NA,"tubers","kcal/h",144.846796657382,NA,NA,NA,NA
"1119","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__19","0.3709677",11.5143338954469,NA,NA,NA,NA,"tubers","kcal/h",423.398328690808,NA,NA,NA,NA
"1120","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__20","0.3709677",11.5143338954469,NA,NA,NA,NA,"tubers","kcal/h",445.682451253482,NA,NA,NA,NA
"1121","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__21","0.3709677",11.9865092748735,NA,NA,NA,NA,"tubers","kcal/h",267.40947075209,NA,NA,NA,NA
"1122","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__22","0.3709677",12.0101180438449,NA,NA,NA,NA,"tubers","kcal/h",479.108635097493,NA,NA,NA,NA
"1123","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__23","0.3709677",13.0252951096121,NA,NA,NA,NA,"tubers","kcal/h",323.119777158775,NA,NA,NA,NA
"1124","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__24","0.3709677",13.0016863406408,NA,NA,NA,NA,"tubers","kcal/h",557.103064066853,NA,NA,NA,NA
"1125","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__25","0.3709677",13.5919055649241,NA,NA,NA,NA,"tubers","kcal/h",378.83008356546,NA,NA,NA,NA
"1126","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__26","0.3709677",14.0168634064081,NA,NA,NA,NA,"tubers","kcal/h",178.272980501393,NA,NA,NA,NA
"1127","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__27","0.3709677",14.0168634064081,NA,NA,NA,NA,"tubers","kcal/h",200.557103064067,NA,NA,NA,NA
"1128","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__28","0.3709677",13.9932546374368,NA,NA,NA,NA,"tubers","kcal/h",412.256267409471,NA,NA,NA,NA
"1129","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__29","0.3709677",13.9696458684654,NA,NA,NA,NA,"tubers","kcal/h",768.802228412257,NA,NA,NA,NA
"1130","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__30","0.3709677",15.008431703204,NA,NA,NA,NA,"tubers","kcal/h",1799.44289693593,NA,NA,NA,NA
"1131","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__31","0.3709677",15.008431703204,NA,NA,NA,NA,"tubers","kcal/h",785.515320334262,NA,NA,NA,NA
"1132","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__32","0.3709677",14.9848229342327,NA,NA,NA,NA,"tubers","kcal/h",635.097493036212,NA,NA,NA,NA
"1133","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__33","0.3709677",14.9848229342327,NA,NA,NA,NA,"tubers","kcal/h",467.966573816156,NA,NA,NA,NA
"1134","BlurtonJones_1997","BlurtonJones_1997_Figure_2","BlurtonJones_1997_Figure_2__34","0.3709677",15.0320404721754,NA,NA,NA,NA,"tubers","kcal/h",172.701949860725,NA,NA,NA,NA
